Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Amount,Footfall_Count,Energy_Consumption,Month,Year
23969,25-09-2025 16:00,185,34,1,186.31,186.31,52,407.82,9,2025
23970,25-09-2025 17:00,138,17,2,73.49,146.98,57,403.45,9,2025
23971,25-09-2025 18:00,147,55,1,127.82,127.82,49,391.9,9,2025
23972,25-09-2025 19:00,67,19,4,98.38,393.52,52,390.79,9,2025
23973,25-09-2025 20:00,164,74,1,166.94,166.94,39,387.97,9,2025
23974,25-09-2025 21:00,132,42,2,107.39,214.78,40,391.28,9,2025
23975,25-09-2025 22:00,75,59,1,28.03,28.03,46,380.87,9,2025
23976,25-09-2025 23:00,161,73,1,21.37,21.37,45,380.6,9,2025
23977,26-09-2025 00:00,28,75,1,150.59,150.59,28,382.33,9,2025
23978,26-09-2025 01:00,121,38,1,38.1,38.1,26,378.22,9,2025
23979,26-09-2025 02:00,9,31,1,130.24,130.24,27,384.82,9,2025
23980,26-09-2025 03:00,134,66,1,116.98,116.98,23,390.35,9,2025
23981,26-09-2025 04:00,123,88,1,132.95,132.95,31,391.03,9,2025
23982,26-09-2025 05:00,49,69,1,33.37,33.37,24,391.97,9,2025
23983,26-09-2025 06:00,91,50,1,53.45,53.45,45,402.03,9,2025
23984,26-09-2025 07:00,125,30,1,28.93,28.93,48,402.72,9,2025
23985,26-09-2025 08:00,76,35,1,191.44,191.44,47,407.96,9,2025
23986,26-09-2025 09:00,150,59,1,27.57,27.57,57,407.8,9,2025
23987,26-09-2025 10:00,104,17,1,71.84,71.84,56,410.54,9,2025
23988,26-09-2025 11:00,176,95,2,162.19,324.38,56,410.56,9,2025
23989,26-09-2025 12:00,149,66,2,117.4,234.8,60,409.48,9,2025
23990,26-09-2025 13:00,33,80,1,39.57,39.57,51,411.72,9,2025
23991,26-09-2025 14:00,184,21,1,128.63,128.63,51,415.67,9,2025
23992,26-09-2025 15:00,157,94,1,119.3,119.3,59,410.84,9,2025
23993,26-09-2025 16:00,53,52,2,157.87,315.74,51,410.82,9,2025
23994,26-09-2025 17:00,40,65,2,71.45,142.9,52,400.77,9,2025
23995,26-09-2025 18:00,18,14,1,56.98,56.98,48,397.69,9,2025
23996,26-09-2025 19:00,175,16,1,53.89,53.89,42,392.71,9,2025
23997,26-09-2025 20:00,13,55,1,125.87,125.87,43,385.9,9,2025
23998,26-09-2025 21:00,155,9,1,126.17,126.17,43,387.05,9,2025
23999,26-09-2025 22:00,190,8,1,171.81,171.81,38,386.06,9,2025
24000,26-09-2025 23:00,74,73,1,20.95,20.95,34,380.71,9,2025
24001,27-09-2025 00:00,96,34,1,191.84,191.84,56,381.17,9,2025
24002,27-09-2025 01:00,105,33,1,31.44,31.44,60,382.69,9,2025
24003,27-09-2025 02:00,173,86,1,78.43,78.43,52,385.76,9,2025
24004,27-09-2025 03:00,131,94,1,120.37,120.37,48,387.76,9,2025
24005,27-09-2025 04:00,150,7,1,31,31,47,387.15,9,2025
24006,27-09-2025 05:00,155,82,1,131.57,131.57,50,391.14,9,2025
24007,27-09-2025 06:00,183,21,1,130.29,130.29,57,398.56,9,2025
24008,27-09-2025 07:00,67,5,2,49.57,99.14,67,406.89,9,2025
24009,27-09-2025 08:00,33,71,1,167.57,167.57,81,405.95,9,2025
24010,27-09-2025 09:00,2,12,1,191.35,191.35,79,411.01,9,2025
24011,27-09-2025 10:00,75,59,1,28.91,28.91,87,407.08,9,2025
24012,27-09-2025 11:00,174,81,1,171.95,171.95,90,413.78,9,2025
24013,27-09-2025 12:00,74,58,1,56.07,56.07,102,414.48,9,2025
24014,27-09-2025 13:00,161,88,1,139.54,139.54,95,415.74,9,2025
24015,27-09-2025 14:00,186,37,1,75.74,75.74,87,416.57,9,2025
24016,27-09-2025 15:00,135,83,3,79.51,238.53,86,409.43,9,2025
24017,27-09-2025 16:00,143,45,1,64.09,64.09,74,403.8,9,2025
24018,27-09-2025 17:00,26,80,1,40.39,40.39,88,400.76,9,2025
24019,27-09-2025 18:00,139,25,1,100.81,100.81,84,399.47,9,2025
24020,27-09-2025 19:00,128,27,1,55.16,55.16,75,394.93,9,2025
24021,27-09-2025 20:00,166,51,2,194.59,389.18,69,389.12,9,2025
24022,27-09-2025 21:00,27,42,1,109.71,109.71,63,385.51,9,2025
24023,27-09-2025 22:00,135,71,1,151.79,151.79,71,383.84,9,2025
24024,27-09-2025 23:00,129,42,1,105.52,105.52,61,383.56,9,2025
24025,28-09-2025 00:00,21,60,1,80.45,80.45,55,381.06,9,2025
24026,28-09-2025 01:00,79,72,1,55.38,55.38,58,380.78,9,2025
24027,28-09-2025 02:00,158,79,1,83.47,83.47,65,387.77,9,2025
24028,28-09-2025 03:00,94,58,1,55.64,55.64,57,384.13,9,2025
24029,28-09-2025 04:00,8,80,1,41.84,41.84,52,389.21,9,2025
24030,28-09-2025 05:00,83,72,1,53.86,53.86,55,392.1,9,2025
24031,28-09-2025 06:00,3,100,1,38.42,38.42,51,400.44,9,2025
24032,28-09-2025 07:00,55,96,1,107.77,107.77,72,404.97,9,2025
24033,28-09-2025 08:00,143,81,3,179.98,539.94,61,408.28,9,2025
24034,28-09-2025 09:00,36,100,5,40.72,203.6,74,407.77,9,2025
24035,28-09-2025 10:00,6,22,3,45.16,135.48,93,412.77,9,2025
24036,28-09-2025 11:00,121,96,5,109.79,548.95,95,412.37,9,2025
24037,28-09-2025 12:00,42,58,2,54.58,109.16,95,411.47,9,2025
24038,28-09-2025 13:00,50,11,2,23.67,47.34,95,413.78,9,2025
24039,28-09-2025 14:00,112,6,1,48.09,48.09,97,413.21,9,2025
24040,28-09-2025 15:00,146,22,4,44.06,176.24,93,410.84,9,2025
24041,28-09-2025 16:00,50,78,2,33.53,67.06,85,409.12,9,2025
24042,28-09-2025 17:00,30,92,2,150.65,301.3,75,402.79,9,2025
24043,28-09-2025 18:00,39,12,1,197.07,197.07,67,396.96,9,2025
24044,28-09-2025 19:00,116,27,1,54.88,54.88,75,396.85,9,2025
24045,28-09-2025 20:00,140,1,1,86.34,86.34,73,386.97,9,2025
24046,28-09-2025 21:00,59,64,1,83.45,83.45,69,386.69,9,2025
24047,28-09-2025 22:00,76,74,1,167.76,167.76,66,387.17,9,2025
24048,28-09-2025 23:00,172,97,1,114.58,114.58,59,382.5,9,2025
24049,29-09-2025 00:00,132,80,1,41.81,41.81,44,385.88,9,2025
24050,29-09-2025 01:00,164,39,1,143.68,143.68,35,381.86,9,2025
24051,29-09-2025 02:00,48,60,1,80.56,80.56,40,385.93,9,2025
24052,29-09-2025 03:00,142,70,1,202.68,202.68,33,385.04,9,2025
24053,29-09-2025 04:00,81,54,1,178.93,178.93,34,392.48,9,2025
24054,29-09-2025 05:00,49,25,1,102.3,102.3,29,396.5,9,2025
24055,29-09-2025 06:00,67,20,1,72.16,72.16,36,396.28,9,2025
24056,29-09-2025 07:00,77,36,1,167.32,167.32,42,400.09,9,2025
24057,29-09-2025 08:00,137,23,1,73.38,73.38,44,407.67,9,2025
24058,29-09-2025 09:00,21,80,1,41.29,41.29,57,411.67,9,2025
24059,29-09-2025 10:00,105,1,1,87.32,87.32,62,416.47,9,2025
24060,29-09-2025 11:00,72,94,1,121.38,121.38,53,414.43,9,2025
24061,29-09-2025 12:00,16,27,3,57.96,173.88,55,417.85,9,2025
24062,29-09-2025 13:00,144,52,1,158.16,158.16,59,415.15,9,2025
24063,29-09-2025 14:00,28,2,3,189.3,567.9,53,412.84,9,2025
24064,29-09-2025 15:00,179,21,1,128.29,128.29,51,407.37,9,2025
24065,29-09-2025 16:00,184,9,2,129.87,259.74,58,407.17,9,2025
24066,29-09-2025 17:00,80,88,1,135.89,135.89,52,404.99,9,2025
24067,29-09-2025 18:00,57,48,1,113.8,113.8,43,400.1,9,2025
24068,29-09-2025 19:00,110,39,1,141.73,141.73,46,392.51,9,2025
24069,29-09-2025 20:00,52,42,1,109.69,109.69,50,391.93,9,2025
24070,29-09-2025 21:00,174,71,1,160.84,160.84,46,384.37,9,2025
24071,29-09-2025 22:00,166,94,1,118.5,118.5,44,384.27,9,2025
24072,29-09-2025 23:00,84,45,1,67.41,67.41,38,387.6,9,2025
24073,30-09-2025 00:00,48,2,1,186.4,186.4,34,384.07,9,2025
24074,30-09-2025 01:00,127,76,1,157.03,157.03,32,381.83,9,2025
24075,30-09-2025 02:00,169,77,1,158.38,158.38,36,382.95,9,2025
24076,30-09-2025 03:00,98,67,1,46.55,46.55,33,383.47,9,2025
24077,30-09-2025 04:00,118,43,1,26.16,26.16,42,390.46,9,2025
24078,30-09-2025 05:00,187,18,1,117.48,117.48,34,390.19,9,2025
24079,30-09-2025 06:00,93,39,1,147.56,147.56,33,397.5,9,2025
24080,30-09-2025 07:00,67,6,1,48.56,48.56,39,401.64,9,2025
24081,30-09-2025 08:00,74,42,1,107.18,107.18,54,406.15,9,2025
24082,30-09-2025 09:00,84,52,1,156.88,156.88,59,411.24,9,2025
24083,30-09-2025 10:00,194,27,1,56.32,56.32,43,412.65,9,2025
24084,30-09-2025 11:00,155,79,1,84.73,84.73,63,418.15,9,2025
24085,30-09-2025 12:00,160,15,2,53.71,107.42,57,414.05,9,2025
24086,30-09-2025 13:00,184,19,2,97.5,195,54,415.03,9,2025
24087,30-09-2025 14:00,10,62,1,69.47,69.47,56,410.02,9,2025
24088,30-09-2025 15:00,168,64,2,84.25,168.5,48,410.25,9,2025
24089,30-09-2025 16:00,145,51,1,196.2,196.2,47,409.76,9,2025
24090,30-09-2025 17:00,186,47,1,76.64,76.64,56,404.27,9,2025
24091,30-09-2025 18:00,118,57,1,36.51,36.51,42,397.19,9,2025
24092,30-09-2025 19:00,97,20,1,72.99,72.99,53,396.49,9,2025
24093,30-09-2025 20:00,6,20,1,74.48,74.48,43,389.5,9,2025
24094,30-09-2025 21:00,167,82,2,137.38,274.76,38,388.33,9,2025
24095,30-09-2025 22:00,18,64,1,86.06,86.06,37,383.61,9,2025
24096,30-09-2025 23:00,72,98,1,96.84,96.84,40,382.68,9,2025
24097,01-10-2025 00:00,89,99,1,25,25,33,384.74,10,2025
24098,01-10-2025 01:00,42,38,1,38.17,38.17,31,382.26,10,2025
24099,01-10-2025 02:00,4,38,1,37.11,37.11,38,386.76,10,2025
24100,01-10-2025 03:00,20,65,1,73.34,73.34,33,384.75,10,2025
24101,01-10-2025 04:00,28,76,1,154.93,154.93,40,388.24,10,2025
24102,01-10-2025 05:00,168,5,1,47.94,47.94,18,397.07,10,2025
24103,01-10-2025 06:00,193,64,1,84.34,84.34,38,397.83,10,2025
24104,01-10-2025 07:00,104,27,1,54.67,54.67,41,406.39,10,2025
24105,01-10-2025 08:00,44,20,1,72.49,72.49,47,412.63,10,2025
24106,01-10-2025 09:00,23,60,1,79.35,79.35,53,414.27,10,2025
24107,01-10-2025 10:00,185,40,2,98.92,197.84,51,415.93,10,2025
24108,01-10-2025 11:00,47,83,1,77.79,77.79,59,417.76,10,2025
24109,01-10-2025 12:00,13,79,2,85.55,171.1,70,414.64,10,2025
24110,01-10-2025 13:00,144,6,1,47.83,47.83,60,414.26,10,2025
24111,01-10-2025 14:00,183,73,1,20.67,20.67,59,412.16,10,2025
24112,01-10-2025 15:00,95,36,1,166.81,166.81,52,415.17,10,2025
24113,01-10-2025 16:00,193,87,1,147.99,147.99,57,408.39,10,2025
24114,01-10-2025 17:00,16,74,1,167.15,167.15,48,401.78,10,2025
24115,01-10-2025 18:00,119,65,1,72.3,72.3,45,399.98,10,2025
24116,01-10-2025 19:00,165,11,1,24.13,24.13,49,399.56,10,2025
24117,01-10-2025 20:00,180,49,1,119.58,119.58,54,384.78,10,2025
24118,01-10-2025 21:00,117,84,1,31.48,31.48,44,384.09,10,2025
24119,01-10-2025 22:00,10,28,1,107.9,107.9,43,382.56,10,2025
24120,01-10-2025 23:00,122,22,1,44.83,44.83,39,382.36,10,2025
24121,02-10-2025 00:00,38,84,1,31.44,31.44,37,381.57,10,2025
24122,02-10-2025 01:00,44,47,1,77.29,77.29,43,384.51,10,2025
24123,02-10-2025 02:00,95,80,1,40.15,40.15,30,386.91,10,2025
24124,02-10-2025 03:00,74,66,1,118.95,118.95,47,390.17,10,2025
24125,02-10-2025 04:00,182,25,1,103.39,103.39,26,392.88,10,2025
24126,02-10-2025 05:00,113,91,1,41.59,41.59,24,397,10,2025
24127,02-10-2025 06:00,51,67,1,46.18,46.18,35,399.99,10,2025
24128,02-10-2025 07:00,52,87,1,147.62,147.62,30,403.19,10,2025
24129,02-10-2025 08:00,198,32,1,49.77,49.77,45,413.75,10,2025
24130,02-10-2025 09:00,92,17,2,74.92,149.84,49,411.1,10,2025
24131,02-10-2025 10:00,59,40,2,97.78,195.56,60,413.97,10,2025
24132,02-10-2025 11:00,13,84,1,31.38,31.38,64,414.91,10,2025
24133,02-10-2025 12:00,169,30,1,29.01,29.01,53,421.93,10,2025
24134,02-10-2025 13:00,12,59,1,26.37,26.37,65,415.24,10,2025
24135,02-10-2025 14:00,50,28,1,117.85,117.85,50,413.41,10,2025
24136,02-10-2025 15:00,57,47,4,77.1,308.4,53,409.86,10,2025
24137,02-10-2025 16:00,178,23,1,72.72,72.72,57,404.49,10,2025
24138,02-10-2025 17:00,119,83,2,78.97,157.94,59,407.8,10,2025
24139,02-10-2025 18:00,57,57,1,36.23,36.23,48,401.63,10,2025
24140,02-10-2025 19:00,182,89,1,178.26,178.26,51,392.55,10,2025
24141,02-10-2025 20:00,194,88,1,135.16,135.16,53,395.52,10,2025
24142,02-10-2025 21:00,8,1,1,87.49,87.49,47,388.34,10,2025
24143,02-10-2025 22:00,106,92,1,147.06,147.06,47,386.92,10,2025
24144,02-10-2025 23:00,191,29,1,127.26,127.26,38,383.63,10,2025
24145,03-10-2025 00:00,137,50,1,52.66,52.66,38,384.76,10,2025
24146,03-10-2025 01:00,188,64,1,84.85,84.85,33,383.81,10,2025
24147,03-10-2025 02:00,120,99,1,24.9,24.9,29,382.55,10,2025
24148,03-10-2025 03:00,63,81,1,182.21,182.21,36,387.62,10,2025
24149,03-10-2025 04:00,72,75,1,147.67,147.67,26,393.91,10,2025
24150,03-10-2025 05:00,131,37,1,78.26,78.26,38,395.49,10,2025
24151,03-10-2025 06:00,13,61,1,90.98,90.98,45,398.21,10,2025
24152,03-10-2025 07:00,137,7,1,30.6,30.6,44,400.49,10,2025
24153,03-10-2025 08:00,52,90,1,103.19,103.19,51,412.01,10,2025
24154,03-10-2025 09:00,62,87,1,150.68,150.68,50,414.63,10,2025
24155,03-10-2025 10:00,119,64,1,86.03,86.03,59,417.27,10,2025
24156,03-10-2025 11:00,109,18,1,111.9,111.9,55,419.94,10,2025
24157,03-10-2025 12:00,8,29,1,124.75,124.75,56,413.19,10,2025
24158,03-10-2025 13:00,95,98,2,96.92,193.84,59,417.51,10,2025
24159,03-10-2025 14:00,125,60,1,78.45,78.45,60,414.31,10,2025
24160,03-10-2025 15:00,173,54,1,185.14,185.14,61,416.58,10,2025
24161,03-10-2025 16:00,53,72,4,57.13,228.52,60,412.08,10,2025
24162,03-10-2025 17:00,63,21,1,127.08,127.08,58,404.81,10,2025
24163,03-10-2025 18:00,95,21,1,132.25,132.25,41,399.87,10,2025
24164,03-10-2025 19:00,81,58,1,54.74,54.74,53,396.21,10,2025
24165,03-10-2025 20:00,57,49,1,119.13,119.13,31,390.5,10,2025
24166,03-10-2025 21:00,182,36,1,165.21,165.21,41,389.47,10,2025
24167,03-10-2025 22:00,147,17,1,75.96,75.96,38,388.26,10,2025
24168,03-10-2025 23:00,67,80,1,39.2,39.2,46,386.35,10,2025
24169,04-10-2025 00:00,46,53,1,187.81,187.81,60,382.56,10,2025
24170,04-10-2025 01:00,94,15,1,54.31,54.31,58,383.91,10,2025
24171,04-10-2025 02:00,138,79,1,84.38,84.38,61,383.51,10,2025
24172,04-10-2025 03:00,113,40,1,94.59,94.59,55,387.19,10,2025
24173,04-10-2025 04:00,93,81,1,172.9,172.9,65,396.05,10,2025
24174,04-10-2025 05:00,146,51,1,198.59,198.59,51,391.99,10,2025
24175,04-10-2025 06:00,140,65,1,69.02,69.02,66,404.03,10,2025
24176,04-10-2025 07:00,49,13,1,168.05,168.05,71,400.36,10,2025
24177,04-10-2025 08:00,23,38,1,38.03,38.03,69,408.41,10,2025
24178,04-10-2025 09:00,62,74,2,167.78,335.56,86,413.55,10,2025
24179,04-10-2025 10:00,11,97,1,111.06,111.06,101,415.32,10,2025
24180,04-10-2025 11:00,73,26,1,155.67,155.67,86,415.81,10,2025
24181,04-10-2025 12:00,118,76,1,149.17,149.17,89,417.49,10,2025
24182,04-10-2025 13:00,184,83,3,79.94,239.82,95,415.5,10,2025
24183,04-10-2025 14:00,88,15,3,53.04,159.12,93,413.48,10,2025
24184,04-10-2025 15:00,89,5,1,49.29,49.29,84,409.86,10,2025
24185,04-10-2025 16:00,55,2,1,183.82,183.82,90,408.5,10,2025
24186,04-10-2025 17:00,153,78,3,33.65,100.95,86,405.47,10,2025
24187,04-10-2025 18:00,9,93,1,155.31,155.31,70,398.83,10,2025
24188,04-10-2025 19:00,12,65,1,70.35,70.35,84,395.19,10,2025
24189,04-10-2025 20:00,139,77,1,160.71,160.71,59,390.77,10,2025
24190,04-10-2025 21:00,113,60,2,80.81,161.62,63,390.86,10,2025
24191,04-10-2025 22:00,166,96,1,108.81,108.81,65,384.24,10,2025
24192,04-10-2025 23:00,156,98,1,97.17,97.17,58,381.86,10,2025
24193,05-10-2025 00:00,8,56,1,188.15,188.15,65,385.64,10,2025
24194,05-10-2025 01:00,175,78,1,33.49,33.49,60,381.44,10,2025
24195,05-10-2025 02:00,36,38,1,38.13,38.13,59,387.64,10,2025
24196,05-10-2025 03:00,125,57,1,37.46,37.46,53,394.1,10,2025
24197,05-10-2025 04:00,50,51,1,206.18,206.18,55,393.79,10,2025
24198,05-10-2025 05:00,107,41,1,41.94,41.94,59,398.5,10,2025
24199,05-10-2025 06:00,9,79,1,87.73,87.73,55,398.13,10,2025
24200,05-10-2025 07:00,188,70,1,196.1,196.1,59,406.95,10,2025
24201,05-10-2025 08:00,200,93,1,154.61,154.61,82,406.76,10,2025
24202,05-10-2025 09:00,67,83,2,76.2,152.4,86,413.99,10,2025
24203,05-10-2025 10:00,53,52,1,160.15,160.15,99,415.76,10,2025
24204,05-10-2025 11:00,82,1,3,87.02,261.06,92,413.73,10,2025
24205,05-10-2025 12:00,110,85,1,76.09,76.09,101,422.06,10,2025
24206,05-10-2025 13:00,145,18,3,114.74,344.22,105,420.56,10,2025
24207,05-10-2025 14:00,53,27,2,56.07,112.14,101,416.64,10,2025
24208,05-10-2025 15:00,156,92,1,148.99,148.99,92,413.33,10,2025
24209,05-10-2025 16:00,114,72,2,53.45,106.9,82,406.61,10,2025
24210,05-10-2025 17:00,63,95,2,155.13,310.26,80,407.52,10,2025
24211,05-10-2025 18:00,143,76,1,151.74,151.74,81,398.79,10,2025
24212,05-10-2025 19:00,19,42,1,105.85,105.85,80,398.39,10,2025
24213,05-10-2025 20:00,124,6,1,48.62,48.62,73,393.62,10,2025
24214,05-10-2025 21:00,86,90,1,104,104,67,391.77,10,2025
24215,05-10-2025 22:00,70,80,1,40.61,40.61,65,387.81,10,2025
24216,05-10-2025 23:00,47,94,1,121.68,121.68,54,383.49,10,2025
24217,06-10-2025 00:00,199,83,1,80.91,80.91,34,388.91,10,2025
24218,06-10-2025 01:00,108,82,1,133.65,133.65,32,388.06,10,2025
24219,06-10-2025 02:00,176,24,1,85.6,85.6,46,388.19,10,2025
24220,06-10-2025 03:00,20,45,1,67.19,67.19,34,388.13,10,2025
24221,06-10-2025 04:00,37,84,1,31.02,31.02,32,389.51,10,2025
24222,06-10-2025 05:00,130,71,1,154.21,154.21,36,399.67,10,2025
24223,06-10-2025 06:00,192,7,1,29.51,29.51,35,409.23,10,2025
24224,06-10-2025 07:00,36,16,2,52.79,105.58,44,402.74,10,2025
24225,06-10-2025 08:00,133,58,1,55.55,55.55,41,412.18,10,2025
24226,06-10-2025 09:00,64,57,4,35.46,141.84,53,415.38,10,2025
24227,06-10-2025 10:00,7,42,1,107.16,107.16,53,421.04,10,2025
24228,06-10-2025 11:00,198,14,1,57.48,57.48,69,418.92,10,2025
24229,06-10-2025 12:00,120,56,1,183.64,183.64,57,415.6,10,2025
24230,06-10-2025 13:00,22,12,3,191.08,573.24,57,415.43,10,2025
24231,06-10-2025 14:00,46,93,1,157.75,157.75,64,413.63,10,2025
24232,06-10-2025 15:00,168,15,1,52.79,52.79,55,409.7,10,2025
24233,06-10-2025 16:00,189,8,1,184.74,184.74,55,409.16,10,2025
24234,06-10-2025 17:00,110,58,1,54.9,54.9,45,406.37,10,2025
24235,06-10-2025 18:00,46,53,2,187.39,374.78,47,403.78,10,2025
24236,06-10-2025 19:00,28,9,1,130.61,130.61,49,393.72,10,2025
24237,06-10-2025 20:00,87,46,1,138.51,138.51,46,392.81,10,2025
24238,06-10-2025 21:00,35,92,1,144.59,144.59,39,389.16,10,2025
24239,06-10-2025 22:00,129,91,1,42.2,42.2,31,385.62,10,2025
24240,06-10-2025 23:00,157,7,1,30.22,30.22,41,387.35,10,2025
24241,07-10-2025 00:00,9,44,1,188.45,188.45,38,384.46,10,2025
24242,07-10-2025 01:00,9,14,1,59.31,59.31,31,384.97,10,2025
24243,07-10-2025 02:00,22,75,1,153.81,153.81,37,389.22,10,2025
24244,07-10-2025 03:00,191,96,1,107.66,107.66,28,390.22,10,2025
24245,07-10-2025 04:00,194,92,1,148.34,148.34,34,396.2,10,2025
24246,07-10-2025 05:00,186,6,1,47.33,47.33,25,396.98,10,2025
24247,07-10-2025 06:00,70,35,1,192.24,192.24,39,397.14,10,2025
24248,07-10-2025 07:00,183,70,1,197.04,197.04,44,406.33,10,2025
24249,07-10-2025 08:00,141,61,2,86.17,172.34,52,411.16,10,2025
24250,07-10-2025 09:00,147,24,3,87.11,261.33,55,416.28,10,2025
24251,07-10-2025 10:00,161,73,1,21.15,21.15,58,417.26,10,2025
24252,07-10-2025 11:00,65,2,1,200.99,200.99,60,418.09,10,2025
24253,07-10-2025 12:00,188,78,2,33.54,67.08,54,415,10,2025
24254,07-10-2025 13:00,140,51,2,187.73,375.46,63,418.67,10,2025
24255,07-10-2025 14:00,43,31,3,131.17,393.51,53,419.95,10,2025
24256,07-10-2025 15:00,17,94,1,120.54,120.54,66,416.16,10,2025
24257,07-10-2025 16:00,68,27,2,55.46,110.92,56,413.36,10,2025
24258,07-10-2025 17:00,29,100,1,39.33,39.33,59,405.66,10,2025
24259,07-10-2025 18:00,183,31,1,132.09,132.09,46,399.57,10,2025
24260,07-10-2025 19:00,135,70,1,199.05,199.05,48,401.62,10,2025
24261,07-10-2025 20:00,44,43,1,27.39,27.39,42,394.45,10,2025
24262,07-10-2025 21:00,133,82,2,130.85,261.7,43,393.68,10,2025
24263,07-10-2025 22:00,188,52,1,160.81,160.81,41,383.05,10,2025
24264,07-10-2025 23:00,134,14,1,58.4,58.4,39,383.43,10,2025
24265,08-10-2025 00:00,7,59,1,27.52,27.52,28,383.32,10,2025
24266,08-10-2025 01:00,174,20,1,71.28,71.28,37,382.09,10,2025
24267,08-10-2025 02:00,185,52,1,162.25,162.25,32,387.29,10,2025
24268,08-10-2025 03:00,54,75,1,146.35,146.35,33,390.46,10,2025
24269,08-10-2025 04:00,46,40,1,100.47,100.47,40,394.55,10,2025
24270,08-10-2025 05:00,138,68,1,164.22,164.22,29,396.56,10,2025
24271,08-10-2025 06:00,4,44,1,180.85,180.85,34,404.98,10,2025
24272,08-10-2025 07:00,195,6,1,47.4,47.4,48,403.05,10,2025
24273,08-10-2025 08:00,153,87,2,147.77,295.54,41,412.42,10,2025
24274,08-10-2025 09:00,91,57,1,36.65,36.65,56,413.39,10,2025
24275,08-10-2025 10:00,61,58,1,54.93,54.93,61,419.01,10,2025
24276,08-10-2025 11:00,166,72,1,54.72,54.72,66,417,10,2025
24277,08-10-2025 12:00,160,30,1,28.03,28.03,56,424.43,10,2025
24278,08-10-2025 13:00,151,100,1,38.19,38.19,60,414.82,10,2025
24279,08-10-2025 14:00,111,52,1,160.98,160.98,68,417.18,10,2025
24280,08-10-2025 15:00,37,11,1,23.9,23.9,50,417.22,10,2025
24281,08-10-2025 16:00,3,47,1,77.29,77.29,54,414.91,10,2025
24282,08-10-2025 17:00,13,5,1,47.66,47.66,63,410.97,10,2025
24283,08-10-2025 18:00,162,3,1,149.88,149.88,50,402.97,10,2025
24284,08-10-2025 19:00,88,15,1,52.86,52.86,42,397.62,10,2025
24285,08-10-2025 20:00,193,2,1,190.43,190.43,44,393.29,10,2025
24286,08-10-2025 21:00,76,2,1,186.64,186.64,46,390.5,10,2025
24287,08-10-2025 22:00,8,72,1,57.2,57.2,34,388.39,10,2025
24288,08-10-2025 23:00,83,54,1,179.4,179.4,35,388.32,10,2025
24289,09-10-2025 00:00,9,46,1,143.35,143.35,43,386.52,10,2025
24290,09-10-2025 01:00,156,94,1,117.76,117.76,42,387.74,10,2025
24291,09-10-2025 02:00,78,41,1,42.81,42.81,39,390.75,10,2025
24292,09-10-2025 03:00,124,69,1,33.41,33.41,22,393.97,10,2025
24293,09-10-2025 04:00,146,30,1,28.44,28.44,25,394.56,10,2025
24294,09-10-2025 05:00,42,44,1,193.89,193.89,34,399.3,10,2025
24295,09-10-2025 06:00,41,10,1,145.45,145.45,42,402.13,10,2025
24296,09-10-2025 07:00,198,97,1,115.47,115.47,51,404.43,10,2025
24297,09-10-2025 08:00,161,88,1,137.66,137.66,46,411.91,10,2025
24298,09-10-2025 09:00,89,83,1,80.96,80.96,44,416.83,10,2025
24299,09-10-2025 10:00,77,30,3,28.33,84.99,58,415.11,10,2025
24300,09-10-2025 11:00,54,89,2,178.2,356.4,63,418.22,10,2025
24301,09-10-2025 12:00,164,75,1,147.86,147.86,63,423.28,10,2025
24302,09-10-2025 13:00,97,49,2,120.66,241.32,60,416.14,10,2025
24303,09-10-2025 14:00,98,35,1,197.07,197.07,63,418.31,10,2025
24304,09-10-2025 15:00,56,65,1,69.85,69.85,62,415.36,10,2025
24305,09-10-2025 16:00,100,17,3,74.43,223.29,55,419.19,10,2025
24306,09-10-2025 17:00,145,31,1,129.35,129.35,58,400.63,10,2025
24307,09-10-2025 18:00,10,70,1,199.56,199.56,52,401.25,10,2025
24308,09-10-2025 19:00,44,77,2,160.39,320.78,34,400.1,10,2025
24309,09-10-2025 20:00,130,52,1,158.76,158.76,39,396.9,10,2025
24310,09-10-2025 21:00,142,26,1,165.25,165.25,38,385.13,10,2025
24311,09-10-2025 22:00,169,100,1,38.98,38.98,39,387.19,10,2025
24312,09-10-2025 23:00,130,5,1,49.25,49.25,38,389.83,10,2025
24313,10-10-2025 00:00,19,14,2,58.63,117.26,39,387.11,10,2025
24314,10-10-2025 01:00,80,51,1,198.61,198.61,31,387.86,10,2025
24315,10-10-2025 02:00,89,15,1,54.11,54.11,33,391.06,10,2025
24316,10-10-2025 03:00,1,12,1,191.65,191.65,34,391.11,10,2025
24317,10-10-2025 04:00,130,46,1,136.45,136.45,31,392.26,10,2025
24318,10-10-2025 05:00,27,64,1,87.05,87.05,31,401.72,10,2025
24319,10-10-2025 06:00,2,72,1,57.62,57.62,39,405.71,10,2025
24320,10-10-2025 07:00,179,59,1,28.34,28.34,50,404.95,10,2025
24321,10-10-2025 08:00,138,95,1,158.84,158.84,52,407.79,10,2025
24322,10-10-2025 09:00,19,26,1,156.58,156.58,47,414.53,10,2025
24323,10-10-2025 10:00,141,29,2,125.9,251.8,53,410.49,10,2025
24324,10-10-2025 11:00,176,4,1,126.55,126.55,47,419.46,10,2025
24325,10-10-2025 12:00,114,50,1,54.1,54.1,56,420.43,10,2025
